Date,Close,High,Low,Open,Volume,rsi,macd,sma_50,sma_200
2005-02-08,18.209308624267578,18.27870412063229,18.153792491897605,18.17461153788972,61343700,16.949107170476395,-0.1666873298110687,17.387708015441895,17.8972190284729
2005-02-09,18.091341018676758,18.257889455751158,18.070523291298283,18.216252677384887,77874800,16.949107170476395,-0.1666873298110687,17.387708015441895,17.8972190284729
2005-02-10,18.084400177001953,18.13297663592029,18.042763401301844,18.11215890987485,71796400,16.949107170476395,-0.1666873298110687,17.387708015441895,17.8972190284729
2005-02-11,18.021953582763672,18.126047560746308,17.910921241618116,18.063591703400693,83835900,16.949107170476395,-0.1666873298110687,17.387708015441895,17.8972190284729
2005-02-14,18.049701690673828,18.12603687657025,17.980306187459725,17.994185552824373,58694000,16.949107170476395,-0.1666873298110687,17.387708015441895,17.8972190284729
2005-02-15,18.049701690673828,18.154115432915315,18.000975366140654,18.098428015207006,76551600,16.949107170476395,-0.1666873298110687,17.387708015441895,17.8972190284729
2005-02-16,17.95224952697754,18.049702178678693,17.868717734310263,18.007936946191453,57506600,16.949107170476395,-0.1666873298110687,17.387708015441895,17.8972190284729
2005-02-17,17.85480308532715,18.000983452284494,17.819998931510018,17.89656833544638,67024800,16.949107170476395,-0.1666873298110687,17.387708015441895,17.8972190284729
2005-02-18,17.736461639404297,17.85479758469681,17.680774213836816,17.847836490539258,77091100,16.949107170476395,-0.1666873298110687,17.387708015441895,17.8972190284729
2005-02-22,17.56244468688965,17.74342921804954,17.54156272447845,17.576366880292742,96419200,16.949107170476395,-0.1666873298110687,17.387708015441895,17.8972190284729
2005-02-23,17.541549682617188,17.645963400123577,17.520666408038927,17.56939272102908,83689400,16.949107170476395,-0.1666873298110687,17.387708015441895,17.8972190284729
2005-02-24,17.659896850585938,17.70862319466459,17.506755394689257,17.527638682591522,85236300,16.949107170476395,-0.1666873298110687,17.387708015441895,17.8972190284729
2005-02-25,17.576372146606445,17.66686377545319,17.50676248642765,17.63205960921071,62467700,16.949107170476395,-0.1666873298110687,17.387708015441895,17.8972190284729
2005-02-28,17.51371955871582,17.659899944253006,17.492836267155216,17.555484814143504,82728000,16.949107170476395,-0.1666873298110687,17.387708015441895,17.8972190284729
