Date,Close,High,Low,Open,Volume,rsi,macd,sma_50,sma_200,avg_volume,vol_spike,peak_price,drawdown,price_mean,price_std,price_zscore
2010-06-29,1.5926669836044312,1.6666669845581055,1.1693329811096191,1.2666670083999634,281494500,55.14231266995263,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.0,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-06-30,1.5886670351028442,2.0280001163482666,1.553333044052124,1.7193330526351929,257806500,55.14231266995263,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.0025114782580188005,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-01,1.4639999866485596,1.7280000448226929,1.3513330221176147,1.6666669845581055,123282000,55.14231266995263,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.08078713144707748,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-02,1.2799999713897705,1.5399999618530273,1.24733304977417,1.5333329439163208,77097000,55.14231266995263,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.19631662829290958,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-06,1.0740000009536743,1.3333330154418945,1.0553330183029175,1.3333330154418945,103003500,55.14231266995263,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.3256594052555418,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-07,1.053333044052124,1.108667016029358,0.9986670017242432,1.0933330059051514,103825500,55.14231266995263,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.3386357255499313,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-08,1.1640000343322754,1.1679999828338623,1.0379999876022339,1.0759999752044678,115671000,55.14231266995263,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.2691503959616352,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-09,1.159999966621399,1.1933330297470093,1.1033329963684082,1.1720000505447388,60759000,55.14231266995263,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.27166194906850233,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-12,1.136667013168335,1.2046669721603394,1.1333329677581787,1.196666955947876,33037500,55.14231266995263,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.2863121890077131,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-13,1.2093329429626465,1.2426669597625732,1.1266670227050781,1.1593329906463623,40201500,55.14231266995263,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.2406868759056243,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-14,1.3226670026779175,1.3433330059051514,1.184000015258789,1.1959999799728394,62928000,55.14231266995263,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.1695269530328716,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-15,1.3259999752044678,1.4333330392837524,1.2666670083999634,1.329332947731018,56097000,55.14231266995263,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.16743425408145157,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-16,1.3760000467300415,1.4199999570846558,1.3366669416427612,1.3799999952316284,39319500,55.14231266995263,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.13604032676312638,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-19,1.4606670141220093,1.4833329916000366,1.3946670293807983,1.4246670007705688,37297500,55.14231266995263,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.08287983039849751,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-20,1.3533329963684082,1.4566669464111328,1.3366669416427612,1.4566669464111328,27379500,46.53517516996844,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.15027246103537364,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-21,1.3480000495910645,1.3933329582214355,1.2999999523162842,1.3773330450057983,18787500,46.14973451731814,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.15362089911580307,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-22,1.399999976158142,1.4166669845581055,1.3580000400543213,1.3666670322418213,14367000,50.458615227599175,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.12097130751731684,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-23,1.4193329811096191,1.4373329877853394,1.4040000438690186,1.4126670360565186,9804000,51.996524170386735,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.10883254583612488,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-26,1.3966670036315918,1.4333330392837524,1.3533329963684082,1.4333330392837524,13833000,50.035423732332355,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.12306400646873687,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-27,1.3700000047683716,1.4119999408721924,1.3506669998168945,1.3940000534057617,9295500,47.753429897782475,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.13980761899900293,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-28,1.3813329935073853,1.3933329582214355,1.3673330545425415,1.3700000047683716,7008000,48.82169196369099,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.13269188868269693,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-29,1.3566670417785645,1.3919999599456787,1.3333330154418945,1.3846670389175415,9240000,46.58893767159744,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.14817908844431832,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-07-30,1.329332947731018,1.3626669645309448,1.303333044052124,1.3466670513153076,6403500,44.17779119059056,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.16534155513003154,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-08-02,1.3946670293807983,1.3980000019073486,1.3553329706192017,1.3666670322418213,10771500,50.74006586254008,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.12431974559774626,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-08-03,1.463333010673523,1.463333010673523,1.3880000114440918,1.399999976158142,18457500,56.52470707709387,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.08120591075367625,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-08-04,1.4173330068588257,1.4786670207977295,1.3899999856948853,1.463333010673523,13695000,52.10997468486941,-0.006340564601335252,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.11008828496513429,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-08-05,1.363332986831665,1.4366669654846191,1.3366669416427612,1.4359999895095825,11943000,47.42709182480482,-0.007696853543434745,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.1439936905414783,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-08-06,1.305999994277954,1.343999981880188,1.301332950592041,1.340000033378601,11128500,43.00796284648219,-0.013245331709837771,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.1799917950692423,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-08-09,1.3066669702529907,1.3320000171661377,1.2966669797897339,1.3266669511795044,12190500,43.07441483005252,-0.017388279976563226,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.17957301576264353,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-08-10,1.2686669826507568,1.309999942779541,1.254667043685913,1.309999942779541,19219500,40.198589339964315,-0.02346736062130894,1.3222399759292602,1.5817566722631455,53511450.0,0.35916612239062856,1.5926669836044312,0.20343235860921557,1.3360888997713725,0.12914847760644318,-0.5220496468109506
2010-08-11,1.1933330297470093,1.2586669921875,1.190000057220459,1.246000051498413,11964000,35.183545548136166,-0.033972284883772685,1.3222399759292602,1.5817566722631455,44527100.0,0.2686903032086078,1.5926669836044312,0.25073286378654785,1.322777767976125,0.12218300113250873,-1.0594332847392705
